id,language,abbreviation,phrase
8230d6c25815b89837089f5d9739535e,Italian,IT,Questa è solo una frase di prova
8230d6c25815b89837089f5d9739535e,German,DE,Questa è solo una frase di prova
8230d6c25815b89837089f5d9739535e,Spanish,ES,Questa è solo una frase di prova
8230d6c25815b89837089f5d9739535e,French,FR,Questa è solo una frase di prova
8230d6c25815b89837089f5d9739535e,Chinese,ZH,Questa è solo una frase di prova
944da86c1727ca644865b4e131e1919e,English,EN,Questa è solo una frase di prova
944da86c1727ca644865b4e131e1919e,Italian,IT,Questa è solo una frase di prova
944da86c1727ca644865b4e131e1919e,German,DE,Questa è solo una frase di prova
944da86c1727ca644865b4e131e1919e,Spanish,ES,Questa è solo una frase di prova
944da86c1727ca644865b4e131e1919e,French,FR,Questa è solo una frase di prova
944da86c1727ca644865b4e131e1919e,Chinese,ZH,Questa è solo una frase di prova
944da86c1727ca644865b4e131e1919e,Czech,CZ,Questa è solo una frase di prova
944da86c1727ca644865b4e131e1919e,Russian,RU,Questa è solo una frase di prova
8ac1adf29dfc7c4db940e4c20803f721,English,EN,Questa è solo una frase di prova
8ac1adf29dfc7c4db940e4c20803f721,Italian,IT,Questa è solo una frase di prova
8ac1adf29dfc7c4db940e4c20803f721,German,DE,Questa è solo una frase di prova
8ac1adf29dfc7c4db940e4c20803f721,Spanish,ES,Questa è solo una frase di prova
8ac1adf29dfc7c4db940e4c20803f721,French,FR,Questa è solo una frase di prova
8ac1adf29dfc7c4db940e4c20803f721,Chinese,ZH,Questa è solo una frase di prova
b44ac4fa17d3708707bad7aaead17f94,English,EN,Questa è solo una frase di prova
b44ac4fa17d3708707bad7aaead17f94,Italian,IT,Questa è solo una frase di prova
b44ac4fa17d3708707bad7aaead17f94,German,DE,Questa è solo una frase di prova
b44ac4fa17d3708707bad7aaead17f94,Spanish,ES,Questa è solo una frase di prova
b44ac4fa17d3708707bad7aaead17f94,French,FR,Questa è solo una frase di prova
b44ac4fa17d3708707bad7aaead17f94,Chinese,ZH,Questa è solo una frase di prova
b44ac4fa17d3708707bad7aaead17f94,Czech,CZ,Questa è solo una frase di prova
b44ac4fa17d3708707bad7aaead17f94,Russian,RU,Questa è solo una frase di prova
fbc4b0da73835d0336e8ed85184ff7d3,English,EN,Questa è solo una frase di prova
fbc4b0da73835d0336e8ed85184ff7d3,Italian,IT,Questa è solo una frase di prova
fbc4b0da73835d0336e8ed85184ff7d3,German,DE,Questa è solo una frase di prova
fbc4b0da73835d0336e8ed85184ff7d3,Spanish,ES,Questa è solo una frase di prova
fcffe44f0953425358b801d1419c3beb,English,EN,Questa è solo una frase di prova
fcffe44f0953425358b801d1419c3beb,Italian,IT,Questa è solo una frase di prova
fcffe44f0953425358b801d1419c3beb,German,DE,Questa è solo una frase di prova
fcffe44f0953425358b801d1419c3beb,Spanish,ES,Questa è solo una frase di prova
fcffe44f0953425358b801d1419c3beb,French,FR,Questa è solo una frase di prova
fcffe44f0953425358b801d1419c3beb,Chinese,ZH,Questa è solo una frase di prova
fcffe44f0953425358b801d1419c3beb,Czech,CZ,Questa è solo una frase di prova
09f05b22600f0481da31e52558c50b11,English,EN,Questa è solo una frase di prova
09f05b22600f0481da31e52558c50b11,Italian,IT,Questa è solo una frase di prova
09f05b22600f0481da31e52558c50b11,German,DE,Questa è solo una frase di prova
09f05b22600f0481da31e52558c50b11,Spanish,ES,Questa è solo una frase di prova
09f05b22600f0481da31e52558c50b11,French,FR,Questa è solo una frase di prova
09f05b22600f0481da31e52558c50b11,Chinese,ZH,Questa è solo una frase di prova
5769f7092f390b855c936a3d4b431d03,English,EN,Questa è solo una frase di prova
5769f7092f390b855c936a3d4b431d03,Italian,IT,Questa è solo una frase di prova
5769f7092f390b855c936a3d4b431d03,German,DE,Questa è solo una frase di prova
5769f7092f390b855c936a3d4b431d03,Spanish,ES,Questa è solo una frase di prova
5769f7092f390b855c936a3d4b431d03,French,FR,Questa è solo una frase di prova
5769f7092f390b855c936a3d4b431d03,Chinese,ZH,Questa è solo una frase di prova
5769f7092f390b855c936a3d4b431d03,Czech,CZ,Questa è solo una frase di prova
5769f7092f390b855c936a3d4b431d03,Russian,RU,Questa è solo una frase di prova
2f6f58166368fc813542e292b04421af,English,EN,Questa è solo una frase di prova
2f6f58166368fc813542e292b04421af,Italian,IT,Questa è solo una frase di prova
2f6f58166368fc813542e292b04421af,German,DE,Questa è solo una frase di prova
2f6f58166368fc813542e292b04421af,Spanish,ES,Questa è solo una frase di prova
84404aea027f838841b48f0ea32d5032,English,EN,Questa è solo una frase di prova
84404aea027f838841b48f0ea32d5032,Italian,IT,Questa è solo una frase di prova
84404aea027f838841b48f0ea32d5032,German,DE,Questa è solo una frase di prova
84404aea027f838841b48f0ea32d5032,Spanish,ES,Questa è solo una frase di prova
84404aea027f838841b48f0ea32d5032,French,FR,Questa è solo una frase di prova
84404aea027f838841b48f0ea32d5032,Chinese,ZH,Questa è solo una frase di prova
84404aea027f838841b48f0ea32d5032,Czech,CZ,Questa è solo una frase di prova
84404aea027f838841b48f0ea32d5032,Russian,RU,Questa è solo una frase di prova
89761d8d784467f6a2145c66421255e7,English,EN,Questa è solo una frase di prova
89761d8d784467f6a2145c66421255e7,Italian,IT,Questa è solo una frase di prova
89761d8d784467f6a2145c66421255e7,German,DE,Questa è solo una frase di prova
89761d8d784467f6a2145c66421255e7,Spanish,ES,Questa è solo una frase di prova
89761d8d784467f6a2145c66421255e7,French,FR,Questa è solo una frase di prova
28074c3b9198866fc1f8692aa076b436,English,EN,Questa è solo una frase di prova
28074c3b9198866fc1f8692aa076b436,Italian,IT,Questa è solo una frase di prova
28074c3b9198866fc1f8692aa076b436,German,DE,Questa è solo una frase di prova
28074c3b9198866fc1f8692aa076b436,Spanish,ES,Questa è solo una frase di prova
48dfa82f90ec97f4fb4e59f368609786,English,EN,Questa è solo una frase di prova
48dfa82f90ec97f4fb4e59f368609786,Italian,IT,Questa è solo una frase di prova
48dfa82f90ec97f4fb4e59f368609786,German,DE,Questa è solo una frase di prova
48dfa82f90ec97f4fb4e59f368609786,Spanish,ES,Questa è solo una frase di prova
48dfa82f90ec97f4fb4e59f368609786,French,FR,Questa è solo una frase di prova
48dfa82f90ec97f4fb4e59f368609786,Chinese,ZH,Questa è solo una frase di prova
a391171059eca923ecb9a260ce91465e,English,EN,Questa è solo una frase di prova
a391171059eca923ecb9a260ce91465e,Italian,IT,Questa è solo una frase di prova
a391171059eca923ecb9a260ce91465e,German,DE,Questa è solo una frase di prova
a391171059eca923ecb9a260ce91465e,Spanish,ES,Questa è solo una frase di prova
a2b9aa402452f3fcebc2d54548b420bf,English,EN,Questa è solo una frase di prova
a2b9aa402452f3fcebc2d54548b420bf,Italian,IT,Questa è solo una frase di prova
a2b9aa402452f3fcebc2d54548b420bf,German,DE,Questa è solo una frase di prova
6b33801cfedec20a83d158dae5dbc2ec,English,EN,Questa è solo una frase di prova
6b33801cfedec20a83d158dae5dbc2ec,Italian,IT,Questa è solo una frase di prova
6b33801cfedec20a83d158dae5dbc2ec,German,DE,Questa è solo una frase di prova
6b33801cfedec20a83d158dae5dbc2ec,Spanish,ES,Questa è solo una frase di prova
6b33801cfedec20a83d158dae5dbc2ec,French,FR,Questa è solo una frase di prova
87ca06683fe1db451a6d1e0a8d082762,English,EN,Questa è solo una frase di prova
87ca06683fe1db451a6d1e0a8d082762,Italian,IT,Questa è solo una frase di prova
87ca06683fe1db451a6d1e0a8d082762,German,DE,Questa è solo una frase di prova
87ca06683fe1db451a6d1e0a8d082762,Spanish,ES,Questa è solo una frase di prova
87ca06683fe1db451a6d1e0a8d082762,French,FR,Questa è solo una frase di prova
87ca06683fe1db451a6d1e0a8d082762,Chinese,ZH,Questa è solo una frase di prova
87ca06683fe1db451a6d1e0a8d082762,Czech,CZ,Questa è solo una frase di prova
87ca06683fe1db451a6d1e0a8d082762,Russian,RU,Questa è solo una frase di prova
df9b53f598d3da507a97bcaefac52701,English,EN,Questa è solo una frase di prova
df9b53f598d3da507a97bcaefac52701,Italian,IT,Questa è solo una frase di prova
df9b53f598d3da507a97bcaefac52701,German,DE,Questa è solo una frase di prova
df9b53f598d3da507a97bcaefac52701,Spanish,ES,Questa è solo una frase di prova
df9b53f598d3da507a97bcaefac52701,French,FR,Questa è solo una frase di prova
be791c7ea06038d2cd66375dec27f5c4,English,EN,Questa è solo una frase di prova
be791c7ea06038d2cd66375dec27f5c4,Italian,IT,Questa è solo una frase di prova
be791c7ea06038d2cd66375dec27f5c4,German,DE,Questa è solo una frase di prova
be791c7ea06038d2cd66375dec27f5c4,Spanish,ES,Questa è solo una frase di prova
be791c7ea06038d2cd66375dec27f5c4,French,FR,Questa è solo una frase di prova
3f12c0ff7787560ef6c64002a962348a,English,EN,Questa è solo una frase di prova
3f12c0ff7787560ef6c64002a962348a,Italian,IT,Questa è solo una frase di prova
3f12c0ff7787560ef6c64002a962348a,German,DE,Questa è solo una frase di prova
3f12c0ff7787560ef6c64002a962348a,Spanish,ES,Questa è solo una frase di prova
3f12c0ff7787560ef6c64002a962348a,French,FR,Questa è solo una frase di prova
3f12c0ff7787560ef6c64002a962348a,Chinese,ZH,Questa è solo una frase di prova
3f12c0ff7787560ef6c64002a962348a,Czech,CZ,Questa è solo una frase di prova
3f12c0ff7787560ef6c64002a962348a,Russian,RU,Questa è solo una frase di prova
a69a5bd3b325bcbb9211ac8a43eb4166,English,EN,Questa è solo una frase di prova
a69a5bd3b325bcbb9211ac8a43eb4166,Italian,IT,Questa è solo una frase di prova
a69a5bd3b325bcbb9211ac8a43eb4166,German,DE,Questa è solo una frase di prova
a69a5bd3b325bcbb9211ac8a43eb4166,Spanish,ES,Questa è solo una frase di prova
a69a5bd3b325bcbb9211ac8a43eb4166,French,FR,Questa è solo una frase di prova
a69a5bd3b325bcbb9211ac8a43eb4166,Chinese,ZH,Questa è solo una frase di prova
a69a5bd3b325bcbb9211ac8a43eb4166,Czech,CZ,Questa è solo una frase di prova
a69a5bd3b325bcbb9211ac8a43eb4166,Russian,RU,Questa è solo una frase di prova
fbe42a63bb2e02f05b9f4ed2dc9b7432,English,EN,Questa è solo una frase di prova
fbe42a63bb2e02f05b9f4ed2dc9b7432,Italian,IT,Questa è solo una frase di prova
fbe42a63bb2e02f05b9f4ed2dc9b7432,German,DE,Questa è solo una frase di prova
fbe42a63bb2e02f05b9f4ed2dc9b7432,Spanish,ES,Questa è solo una frase di prova
fbe42a63bb2e02f05b9f4ed2dc9b7432,French,FR,Questa è solo una frase di prova
fbe42a63bb2e02f05b9f4ed2dc9b7432,Chinese,ZH,Questa è solo una frase di prova
fc14a47023416d26fbc71a38cf9d6c1b,English,EN,Questa è solo una frase di prova
fc14a47023416d26fbc71a38cf9d6c1b,Italian,IT,Questa è solo una frase di prova
fc14a47023416d26fbc71a38cf9d6c1b,German,DE,Questa è solo una frase di prova
fc14a47023416d26fbc71a38cf9d6c1b,Spanish,ES,Questa è solo una frase di prova
fc14a47023416d26fbc71a38cf9d6c1b,French,FR,Questa è solo una frase di prova
fd6274716a2e2ae31e17a5449aeed2ef,English,EN,Questa è solo una frase di prova
fd6274716a2e2ae31e17a5449aeed2ef,Italian,IT,Questa è solo una frase di prova
fd6274716a2e2ae31e17a5449aeed2ef,German,DE,Questa è solo una frase di prova
2af923ba88670a7a9cb036866dfb35ee,English,EN,Questa è solo una frase di prova
2af923ba88670a7a9cb036866dfb35ee,Italian,IT,Questa è solo una frase di prova
2af923ba88670a7a9cb036866dfb35ee,German,DE,Questa è solo una frase di prova
2af923ba88670a7a9cb036866dfb35ee,Spanish,ES,Questa è solo una frase di prova
2af923ba88670a7a9cb036866dfb35ee,French,FR,Questa è solo una frase di prova
2af923ba88670a7a9cb036866dfb35ee,Chinese,ZH,Questa è solo una frase di prova
2af923ba88670a7a9cb036866dfb35ee,Czech,CZ,Questa è solo una frase di prova
2af923ba88670a7a9cb036866dfb35ee,Russian,RU,Questa è solo una frase di prova
0a60dba720db97d7e9396485c1eae668,English,EN,Questa è solo una frase di prova
0a60dba720db97d7e9396485c1eae668,Italian,IT,Questa è solo una frase di prova
0a60dba720db97d7e9396485c1eae668,German,DE,Questa è solo una frase di prova
0a60dba720db97d7e9396485c1eae668,Spanish,ES,Questa è solo una frase di prova
0a60dba720db97d7e9396485c1eae668,French,FR,Questa è solo una frase di prova
0a60dba720db97d7e9396485c1eae668,Chinese,ZH,Questa è solo una frase di prova
0a60dba720db97d7e9396485c1eae668,Czech,CZ,Questa è solo una frase di prova
4073f7c9e175ffbe665a94e94e2b465d,English,EN,Questa è solo una frase di prova
4073f7c9e175ffbe665a94e94e2b465d,Italian,IT,Questa è solo una frase di prova
4073f7c9e175ffbe665a94e94e2b465d,German,DE,Questa è solo una frase di prova
4073f7c9e175ffbe665a94e94e2b465d,Spanish,ES,Questa è solo una frase di prova
ea0e84145345250716ce445ef6bb2dd3,English,EN,Questa è solo una frase di prova
ea0e84145345250716ce445ef6bb2dd3,Italian,IT,Questa è solo una frase di prova
ea0e84145345250716ce445ef6bb2dd3,German,DE,Questa è solo una frase di prova
ea0e84145345250716ce445ef6bb2dd3,Spanish,ES,Questa è solo una frase di prova
ea0e84145345250716ce445ef6bb2dd3,French,FR,Questa è solo una frase di prova
ea0e84145345250716ce445ef6bb2dd3,Chinese,ZH,Questa è solo una frase di prova
ea0e84145345250716ce445ef6bb2dd3,Czech,CZ,Questa è solo una frase di prova
ea0e84145345250716ce445ef6bb2dd3,Russian,RU,Questa è solo una frase di prova
87e1c5205acdf442a5e6f7bb1ee50711,English,EN,Questa è solo una frase di prova
87e1c5205acdf442a5e6f7bb1ee50711,Italian,IT,Questa è solo una frase di prova
87e1c5205acdf442a5e6f7bb1ee50711,German,DE,Questa è solo una frase di prova
87e1c5205acdf442a5e6f7bb1ee50711,Spanish,ES,Questa è solo una frase di prova
87e1c5205acdf442a5e6f7bb1ee50711,French,FR,Questa è solo una frase di prova
87e1c5205acdf442a5e6f7bb1ee50711,Chinese,ZH,Questa è solo una frase di prova
87e1c5205acdf442a5e6f7bb1ee50711,Czech,CZ,Questa è solo una frase di prova
87e1c5205acdf442a5e6f7bb1ee50711,Russian,RU,Questa è solo una frase di prova
3d51c6a62273f0a09dc1022f7764ec1a,English,EN,Questa è solo una frase di prova
3d51c6a62273f0a09dc1022f7764ec1a,Italian,IT,Questa è solo una frase di prova
3d51c6a62273f0a09dc1022f7764ec1a,German,DE,Questa è solo una frase di prova
332b5a495c3e45a2aee5c3d7686f92d5,English,EN,Questa è solo una frase di prova
332b5a495c3e45a2aee5c3d7686f92d5,Italian,IT,Questa è solo una frase di prova
332b5a495c3e45a2aee5c3d7686f92d5,German,DE,Questa è solo una frase di prova
332b5a495c3e45a2aee5c3d7686f92d5,Spanish,ES,Questa è solo una frase di prova
332b5a495c3e45a2aee5c3d7686f92d5,French,FR,Questa è solo una frase di prova
332b5a495c3e45a2aee5c3d7686f92d5,Chinese,ZH,Questa è solo una frase di prova
332b5a495c3e45a2aee5c3d7686f92d5,Czech,CZ,Questa è solo una frase di prova
332b5a495c3e45a2aee5c3d7686f92d5,Russian,RU,Questa è solo una frase di prova
3b7b11207998ca72fee82895b26547cd,English,EN,Questa è solo una frase di prova
3b7b11207998ca72fee82895b26547cd,Italian,IT,Questa è solo una frase di prova
3b7b11207998ca72fee82895b26547cd,German,DE,Questa è solo una frase di prova
3b7b11207998ca72fee82895b26547cd,Spanish,ES,Questa è solo una frase di prova
3b7b11207998ca72fee82895b26547cd,French,FR,Questa è solo una frase di prova
3b7b11207998ca72fee82895b26547cd,Chinese,ZH,Questa è solo una frase di prova
3b7b11207998ca72fee82895b26547cd,Czech,CZ,Questa è solo una frase di prova
3b7b11207998ca72fee82895b26547cd,Russian,RU,Questa è solo una frase di prova
60a9516c5e9f474e9f6d12323a15f48c,English,EN,Questa è solo una frase di prova
60a9516c5e9f474e9f6d12323a15f48c,Italian,IT,Questa è solo una frase di prova
60a9516c5e9f474e9f6d12323a15f48c,German,DE,Questa è solo una frase di prova
60a9516c5e9f474e9f6d12323a15f48c,Spanish,ES,Questa è solo una frase di prova
d6de202a3ead5e5b9cc6802566c37597,English,EN,Questa è solo una frase di prova
d6de202a3ead5e5b9cc6802566c37597,Italian,IT,Questa è solo una frase di prova
d6de202a3ead5e5b9cc6802566c37597,German,DE,Questa è solo una frase di prova
d6de202a3ead5e5b9cc6802566c37597,Spanish,ES,Questa è solo una frase di prova
d6de202a3ead5e5b9cc6802566c37597,French,FR,Questa è solo una frase di prova
d6de202a3ead5e5b9cc6802566c37597,Chinese,ZH,Questa è solo una frase di prova
d6de202a3ead5e5b9cc6802566c37597,Czech,CZ,Questa è solo una frase di prova
d6de202a3ead5e5b9cc6802566c37597,Russian,RU,Questa è solo una frase di prova
6fb14ca249d8a1531e5be9e08051e2ae,English,EN,Questa è solo una frase di prova
6fb14ca249d8a1531e5be9e08051e2ae,Italian,IT,Questa è solo una frase di prova
6fb14ca249d8a1531e5be9e08051e2ae,German,DE,Questa è solo una frase di prova
6fb14ca249d8a1531e5be9e08051e2ae,Spanish,ES,Questa è solo una frase di prova
6fb14ca249d8a1531e5be9e08051e2ae,French,FR,Questa è solo una frase di prova
b4bcb8b9a7ef348ea4cc0854a8a2725c,English,EN,Questa è solo una frase di prova
b4bcb8b9a7ef348ea4cc0854a8a2725c,Italian,IT,Questa è solo una frase di prova
b4bcb8b9a7ef348ea4cc0854a8a2725c,German,DE,Questa è solo una frase di prova
b4bcb8b9a7ef348ea4cc0854a8a2725c,Spanish,ES,Questa è solo una frase di prova
b4bcb8b9a7ef348ea4cc0854a8a2725c,French,FR,Questa è solo una frase di prova
b4bcb8b9a7ef348ea4cc0854a8a2725c,Chinese,ZH,Questa è solo una frase di prova
b4bcb8b9a7ef348ea4cc0854a8a2725c,Czech,CZ,Questa è solo una frase di prova
b4bcb8b9a7ef348ea4cc0854a8a2725c,Russian,RU,Questa è solo una frase di prova
4974b5d0579c64c61b720d712790cebd,English,EN,Questa è solo una frase di prova
4974b5d0579c64c61b720d712790cebd,Italian,IT,Questa è solo una frase di prova
4974b5d0579c64c61b720d712790cebd,German,DE,Questa è solo una frase di prova
4974b5d0579c64c61b720d712790cebd,Spanish,ES,Questa è solo una frase di prova
4974b5d0579c64c61b720d712790cebd,French,FR,Questa è solo una frase di prova
b74c3d8e41c57f846d2648f1818d031f,English,EN,Questa è solo una frase di prova
b74c3d8e41c57f846d2648f1818d031f,Italian,IT,Questa è solo una frase di prova
b74c3d8e41c57f846d2648f1818d031f,German,DE,Questa è solo una frase di prova
b74c3d8e41c57f846d2648f1818d031f,Spanish,ES,Questa è solo una frase di prova
b74c3d8e41c57f846d2648f1818d031f,French,FR,Questa è solo una frase di prova
b74c3d8e41c57f846d2648f1818d031f,Chinese,ZH,Questa è solo una frase di prova
9dbc77ffd45f1903e031bb93c0de7361,English,EN,Questa è solo una frase di prova
9dbc77ffd45f1903e031bb93c0de7361,Italian,IT,Questa è solo una frase di prova
9dbc77ffd45f1903e031bb93c0de7361,German,DE,Questa è solo una frase di prova
9dbc77ffd45f1903e031bb93c0de7361,Spanish,ES,Questa è solo una frase di prova
9dbc77ffd45f1903e031bb93c0de7361,French,FR,Questa è solo una frase di prova
9dbc77ffd45f1903e031bb93c0de7361,Chinese,ZH,Questa è solo una frase di prova
9dbc77ffd45f1903e031bb93c0de7361,Czech,CZ,Questa è solo una frase di prova
9dbc77ffd45f1903e031bb93c0de7361,Russian,RU,Questa è solo una frase di prova
c5fcc1ba8fd568f96198ce262cfc4210,English,EN,Questa è solo una frase di prova
c5fcc1ba8fd568f96198ce262cfc4210,Italian,IT,Questa è solo una frase di prova
c5fcc1ba8fd568f96198ce262cfc4210,German,DE,Questa è solo una frase di prova
f4d7d0f69e1b8f350f4d837edbf39025,English,EN,Questa è solo una frase di prova
f4d7d0f69e1b8f350f4d837edbf39025,Italian,IT,Questa è solo una frase di prova
